編號,起站,基隆,三坑,八堵,七堵,百福,五堵,汐止,汐科,南港,松山,臺北,萬華,板橋,浮洲,樹林,南樹林,山佳,鶯歌,桃園,內壢,中壢,埔心,楊梅,富岡,新富,北湖,湖口,新豐,竹北,北新竹,千甲,新莊,竹中,六家,上員,榮華,竹東,橫山,九讚頭,合興,富貴,內灣,新竹,三姓橋,香山,崎頂,竹南,談文,大山,後龍,龍港,白沙屯,新埔,通霄,苑裡,日南,大甲,臺中港,清水,沙鹿,龍井,大肚,追分,造橋,豐富,苗栗,南勢,銅鑼,三義,泰安,后里,豐原,栗林,潭子,頭家厝,松竹,太原,精武,臺中,五權,大慶,烏日,新烏日,成功,彰化,花壇,大村,員林,永靖,社頭,田中,二水,源泉,濁水,龍泉,集集,水里,車埕,林內,石榴,斗六,斗南,石龜,大林,民雄,嘉北,嘉義,水上,南靖,後壁,新營,柳營,林鳳營,隆田,拔林,善化,南科,新市,永康,大橋,臺南,保安,仁德,中洲,長榮大學,沙崙,大湖,路竹,岡山,橋頭,楠梓,新左營,左營,內惟,美術館,鼓山,三塊厝,高雄,民族,科工館,正義,鳳山,後庄,九曲堂,六塊厝,屏東,歸來,麟洛,西勢,竹田,潮州,崁頂,南州,鎮安,林邊,佳冬,東海,枋寮,內獅,大武,瀧溪,金崙,太麻里,知本,康樂,臺東,山里,鹿野,瑞源,瑞和,關山,海端,池上,富里,東竹,東里,玉里,三民,瑞穗,富源,大富,光復,萬榮,鳳林,南平,林榮新光,豐田,壽豐,平和,志學,吉安,花蓮,北埔,景美,新城,和仁,和平,漢本,武塔,南澳,東澳,永樂,蘇澳,蘇澳新,冬山,羅東,中里,二結,宜蘭,四城,礁溪,頂埔,頭城,外澳,龜山,大溪,大里,石城,福隆,貢寮,雙溪,牡丹,三貂嶺,大華,十分,望古,嶺腳,平溪,菁桐,猴硐,瑞芳,海科館,四腳亭,暖暖
1000,臺北,2387.0,444.0,625.0,1835.0,735.0,519.0,3859.0,4627.0,1722.0,1668.0,300.0,405.0,984.0,1336.0,5510.0,489.0,519.0,3190.0,7452.0,2390.0,4837.0,887.0,804.0,158.0,92.0,61.0,282.0,281.0,257.0,40.0,3.0,7.0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1411.0,20.0,10.0,13.0,467.0,0.0,0.0,21.0,1.0,41.0,0.0,36.0,52.0,0.0,116.0,0.0,63.0,93.0,0.0,3.0,0.0,7.0,4.0,253.0,1.0,5.0,4.0,2.0,16.0,406.0,0.0,2.0,0.0,10.0,7.0,3.0,1227.0,2.0,1.0,1.0,7.0,0.0,193.0,1.0,0.0,111.0,1.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,16.0,0.0,2.0,5.0,0.0,217.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,647.0,0.0,11.0,0.0,0.0,36.0,0.0,69.0,16.0,0.0,0.0,191.0,0.0,68.0,0.0,0.0,40.0,0.0,38.0,0.0,3.0,0.0,42.0,0.0,38.0,52.0,2025.0,1.0,0.0,25.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,9.0,16.0,0.0,235.0,1.0,0.0,340.0,1.0,120.0,2.0,105.0,7.0,7.0,20.0,12.0,3.0,328.0,39.0,173.0,70.0,18.0,0.0,156.0,0.0,2.0,9.0,5.0,102.0,1397.0,37.0,178.0,152.0
1010,萬華,231.0,47.0,51.0,84.0,42.0,58.0,205.0,479.0,437.0,406.0,441.0,11.0,280.0,118.0,483.0,61.0,64.0,372.0,543.0,198.0,284.0,76.0,46.0,22.0,11.0,8.0,19.0,21.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,13.0,2.0,7.0,1.0,5.0,0.0,3.0,0.0,2.0,0.0,3.0,15.0,65.0,3.0,14.0,15.0
1020,板橋,742.0,71.0,119.0,257.0,106.0,83.0,606.0,1340.0,609.0,1079.0,823.0,270.0,54.0,661.0,2415.0,216.0,333.0,1970.0,3230.0,952.0,1792.0,306.0,227.0,80.0,34.0,26.0,104.0,122.0,97.0,19.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,619.0,8.0,10.0,2.0,151.0,0.0,0.0,11.0,0.0,43.0,0.0,12.0,24.0,0.0,44.0,0.0,11.0,42.0,0.0,0.0,0.0,0.0,2.0,81.0,0.0,4.0,7.0,2.0,6.0,140.0,1.0,1.0,0.0,5.0,0.0,0.0,467.0,1.0,3.0,0.0,1.0,0.0,91.0,5.0,0.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,0.0,2.0,5.0,0.0,91.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,135.0,0.0,11.0,0.0,0.0,15.0,0.0,33.0,4.0,0.0,0.0,48.0,0.0,11.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,430.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,76.0,0.0,0.0,96.0,0.0,62.0,0.0,26.0,4.0,3.0,0.0,1.0,4.0,87.0,9.0,54.0,28.0,3.0,0.0,10.0,3.0,4.0,5.0,0.0,18.0,243.0,2.0,22.0,14.0
1030,浮洲,51.0,4.0,11.0,9.0,8.0,11.0,33.0,126.0,198.0,286.0,1361.0,145.0,664.0,5.0,137.0,23.0,19.0,137.0,174.0,84.0,83.0,23.0,26.0,4.0,3.0,1.0,11.0,16.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,18.0,0.0,1.0,1.0
1040,樹林,172.0,15.0,34.0,44.0,20.0,23.0,100.0,333.0,568.0,1073.0,5525.0,490.0,2140.0,108.0,15.0,37.0,131.0,638.0,691.0,305.0,529.0,95.0,102.0,25.0,15.0,6.0,42.0,37.0,50.0,15.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,4.0,6.0,2.0,29.0,0.0,0.0,4.0,0.0,19.0,0.0,2.0,8.0,0.0,12.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,5.0,3.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,125.0,0.0,3.0,0.0,0.0,31.0,0.0,25.0,1.0,0.0,0.0,58.0,0.0,22.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,3.0,11.0,186.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,54.0,0.0,0.0,29.0,0.0,24.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,21.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,70.0,2.0,6.0,5.0
1050,南樹林,19.0,1.0,5.0,1.0,2.0,1.0,9.0,31.0,58.0,92.0,503.0,61.0,234.0,21.0,36.0,1.0,5.0,86.0,110.0,55.0,69.0,32.0,10.0,3.0,1.0,3.0,4.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
1060,山佳,27.0,2.0,4.0,7.0,5.0,4.0,12.0,49.0,76.0,111.0,600.0,73.0,329.0,21.0,83.0,0.0,0.0,82.0,153.0,48.0,83.0,18.0,15.0,4.0,2.0,2.0,9.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1070,鶯歌,87.0,5.0,15.0,13.0,10.0,9.0,32.0,123.0,332.0,552.0,3235.0,373.0,1940.0,150.0,570.0,111.0,58.0,14.0,759.0,214.0,419.0,66.0,54.0,19.0,7.0,5.0,28.0,18.0,33.0,25.0,1.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,4.0,0.0
1080,桃園,239.0,10.0,32.0,87.0,17.0,16.0,95.0,237.0,509.0,1083.0,7050.0,524.0,3315.0,152.0,744.0,116.0,119.0,768.0,23.0,1397.0,3870.0,975.0,682.0,188.0,23.0,91.0,195.0,332.0,378.0,83.0,7.0,29.0,13.0,13.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1075.0,33.0,11.0,6.0,239.0,0.0,0.0,12.0,0.0,12.0,0.0,10.0,16.0,0.0,23.0,0.0,11.0,49.0,0.0,1.0,0.0,1.0,9.0,133.0,0.0,12.0,8.0,3.0,5.0,113.0,1.0,5.0,0.0,8.0,6.0,0.0,466.0,3.0,2.0,1.0,6.0,0.0,100.0,0.0,0.0,52.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,12.0,0.0,0.0,2.0,1.0,74.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,14.0,30.0,0.0,0.0,55.0,0.0,9.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,14.0,1.0,7.0,1.0,6.0,0.0,13.0,0.0,0.0,4.0,0.0,5.0,48.0,0.0,10.0,0.0
1090,內壢,56.0,6.0,7.0,10.0,4.0,9.0,34.0,83.0,239.0,401.0,2431.0,198.0,989.0,85.0,337.0,47.0,47.0,207.0,1426.0,8.0,1497.0,457.0,369.0,124.0,6.0,127.0,112.0,205.0,178.0,84.0,1.0,22.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,232.0,17.0,12.0,2.0,48.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,26.0,0.0,4.0,5.0,2.0,4.0,5.0,0.0,7.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0
1100,中壢,171.0,13.0,14.0,37.0,11.0,9.0,73.0,122.0,361.0,749.0,4510.0,325.0,1939.0,87.0,510.0,68.0,60.0,431.0,3925.0,1368.0,41.0,1437.0,1257.0,420.0,31.0,161.0,292.0,495.0,479.0,133.0,10.0,44.0,14.0,13.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1214.0,36.0,19.0,6.0,294.0,1.0,0.0,28.0,0.0,16.0,0.0,11.0,24.0,0.0,35.0,1.0,23.0,39.0,1.0,3.0,0.0,1.0,10.0,121.0,1.0,4.0,15.0,0.0,14.0,127.0,0.0,6.0,3.0,6.0,7.0,2.0,546.0,2.0,5.0,0.0,4.0,0.0,106.0,0.0,0.0,50.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,12.0,0.0,0.0,4.0,1.0,67.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,37.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,1.0,0.0
1110,埔心,16.0,1.0,2.0,5.0,1.0,4.0,7.0,27.0,94.0,156.0,927.0,85.0,310.0,21.0,111.0,39.0,20.0,73.0,1044.0,434.0,1362.0,6.0,287.0,162.0,11.0,41.0,179.0,143.0,151.0,59.0,0.0,7.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,141.0,16.0,6.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,楊梅,21.0,0.0,4.0,5.0,7.0,1.0,8.0,21.0,60.0,121.0,844.0,57.0,272.0,24.0,113.0,14.0,13.0,58.0,720.0,420.0,1365.0,326.0,8.0,114.0,10.0,31.0,85.0,115.0,97.0,62.0,0.0,7.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,212.0,9.0,5.0,0.0,23.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,1.0,16.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,1.0,1.0,19.0,0.0,2.0,1.0,1.0,6.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
